Target,MOC total,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
PL4,92.48,78,0.49,8.84,0.32,0.46,0.42,1.57,2.37,92.47,-0.612142628,-0.582386616,-0.1153502,0.607653737,1.420014622,1.123949985,0.749986827,-2.683386781,-0.611041911,0.913211977,-0.677073021,0.133386714,0.997786822,0.813812616,0.187235251,1.640468893,-0.735086591,-0.078979153,-0.127870121,0.149894551,-1.742751309,-1.045865172,-2.027880392,0.78996079,-0.023650313
PL4,92.48,78,0.49,8.84,0.32,0.46,0.42,1.57,2.37,92.47,-0.695633196,-0.575053087,-0.033465503,0.695637333,1.361154228,1.163024924,0.812398968,-2.647370163,-0.624242867,0.849613799,-0.644756333,0.226104168,0.763744394,0.64224337,0.110604428,1.787039452,-0.489673028,-0.235969606,-0.10156654,0.192917504,-1.87739462,-1.163981678,-2.290535891,0.834892172,0.01178823
PL4,92.48,78,0.49,8.84,0.32,0.46,0.42,1.57,2.37,92.47,-0.64173946,-0.600316281,0.016070164,0.650517697,1.430561048,1.135171764,0.877560018,-2.753082986,-0.451397636,0.874601562,-0.749620738,0.144991797,0.601109319,0.716578008,0.175627939,1.283337055,-0.226542346,-0.292547184,0.54748741,-0.051893794,-1.692887043,-1.037354765,-2.174057215,0.847159933,-0.094457978
PL4,92.48,78,0.49,8.84,0.32,0.46,0.42,1.57,2.37,92.47,-0.629550666,-0.645246899,0.02399993,0.58122397,1.372743284,1.017593531,0.830844251,-2.401245247,-0.4741076,1.188482612,-0.483841062,-0.438073717,1.293738878,0.506594242,0.017149455,0.89144839,-0.792409861,0.266413467,-0.329373287,0.213136099,-0.952974273,-1.23880467,-2.224265591,0.764594197,-0.049210123
PL5,95.69,68,0.55,17.9,3.2,1.01,0.18,1.1,3.7,95.64,-1.128634445,0.039740828,-0.165464517,0.831097616,-0.991964725,0.197925648,0.358607034,0.150895328,0.05197245,0.067260808,0.064703962,0.556648092,0.19290139,0.016462943,0.254951017,0.192025417,-0.507998124,0.032343381,-1.338800351,0.302729139,-0.34303094,-0.370062278,-0.387369699,-0.432043953,1.374443787
PL5,95.69,68,0.55,17.9,3.2,1.01,0.18,1.1,3.7,95.64,-1.061731819,-0.470537157,-0.163728052,0.943591845,0.175598627,0.146049062,-0.141900641,-0.187511448,-0.00195,0.460398916,-0.100024845,-0.868503491,0.37604576,-0.136877912,-0.219082324,-0.761787058,-0.199264272,0.382407293,-0.376416061,0.556659592,0.223990223,-0.149552961,-0.403818532,-0.053574188,0.738890957
PL5,95.69,68,0.55,17.9,3.2,1.01,0.18,1.1,3.7,95.64,-1.046631422,0.020401206,-0.205860208,0.981764808,-0.625732976,0.269264999,0.098299879,-0.350026017,0.377435652,0.146002485,-0.093696757,0.258412228,0.154317117,0.130311213,0.106350073,-0.658033024,-0.119888938,0.062263978,-0.103933985,0.245372104,0.369870913,-0.292998567,-0.23231253,-0.247471497,0.759404147
PL5,95.69,68,0.55,17.9,3.2,1.01,0.18,1.1,3.7,95.64,-1.118296756,0.178556517,0.018312506,0.926289357,-0.653707304,0.074411762,0.192555103,-0.012213464,0.156944764,0.735941068,-0.209714676,0.35887247,0.258173089,-0.147264638,-0.034528088,-0.291715595,-0.400574386,0.250995654,-0.766345085,0.311400813,-0.404416549,-0.506478728,-0.213755492,-0.386967581,1.042962797
PL5,95.69,68,0.55,17.9,3.2,1.01,0.18,1.1,3.7,95.64,-1.065528206,0.021160747,-0.04254243,0.968901768,-0.515799556,0.262549689,0.293637112,-0.380099842,0.705479379,0.384185154,-0.152026458,0.236240397,0.149357629,0.289315145,0.393212081,-1.300782258,-0.023965778,-0.023548631,0.409906377,0.071009783,0.448316583,-0.088942016,-0.107816735,-0.281218788,0.381225852
PL6,91.97,61.08,0.68,15.67,4,1.86,4.73,0.43,3.47,91.92,-0.05977799,0.229960243,-0.450509986,0.659477222,-0.793961996,-1.311874831,-1.069407526,-0.743729907,-0.545828566,-0.066575805,-0.375093005,-0.17842888,0.571931055,0.418097567,-0.416639314,0.863755206,-0.439847496,1.163020373,-1.087131159,1.089536275,1.279423969,-0.669274643,0.45377215,1.033387791,0.808482075
PL6,91.97,61.08,0.68,15.67,4,1.86,4.73,0.43,3.47,91.92,0.018399907,0.228129942,-0.49564986,0.719123229,-0.834165196,-1.228013795,-1.071879849,-0.771550875,-0.917486316,0.16573447,-0.384764949,-0.24046936,0.982761122,0.520295465,-0.535648199,1.089982362,-0.75829707,1.488228957,-0.682448857,1.437736177,0.900096039,-1.856815501,0.470638517,0.929218886,0.875749564
PL6,91.97,61.08,0.68,15.67,4,1.86,4.73,0.43,3.47,91.92,-0.039427326,0.216286085,-0.548299037,0.761865471,-0.900133245,-1.177848141,-1.068651578,-1.008583605,-0.946576858,0.152714076,-0.474892754,-0.015477103,0.776060998,0.620923285,-0.328797594,0.87308453,-0.715722598,1.188275535,-0.939800636,0.937009109,1.015630855,-1.274897626,0.541493533,0.816885019,0.685541152
PL6,91.97,61.08,0.68,15.67,4,1.86,4.73,0.43,3.47,91.92,-0.102082873,0.192309066,-0.509786175,0.71369889,-1.09869836,-1.123237337,-0.81618346,-0.964646913,-1.134734821,-0.059664884,-0.385079711,-0.183941733,0.787554486,0.400361312,-0.198499226,0.763457986,-0.543778749,1.002766985,-0.7918906,1.015727273,1.104872769,-1.063794122,0.647963016,0.749901221,0.425012613
PL6,91.97,61.08,0.68,15.67,4,1.86,4.73,0.43,3.47,91.92,-0.043209023,0.16929224,-0.500724337,0.683652672,-1.080303003,-1.287189027,-0.9019321,-0.774785979,-0.948223312,-0.320324621,-0.302026723,-0.276253193,0.776673992,0.459252578,-0.210142995,0.815948678,-0.390605055,1.235433401,-0.699325373,1.441519245,1.232500104,-0.979020927,0.726584132,1.073504811,0.258864155
PL7,95.12,66.81,0.79,16.59,4.38,1.79,0.62,0.53,3.58,95.09,-0.911235899,0.376272268,-0.181150927,0.891478831,-0.643257143,-0.425459021,-0.398978418,-0.064351848,0.039853522,0.421078621,-0.188175414,-0.074929691,0.734808208,-0.082425826,-0.170835101,0.434070567,-0.59091496,0.542809111,-0.678015695,0.534741213,-0.135136744,-0.471363205,0.260134825,-0.139754334,0.430896351
PL7,95.12,66.81,0.79,16.59,4.38,1.79,0.62,0.53,3.58,95.09,-0.973373133,0.287541387,-0.092073976,0.976923943,-1.042010713,-0.684700606,-0.273648976,-0.024270587,-0.250046718,0.007999354,-0.122034286,-0.026350145,0.47985495,0.247495209,0.005048411,0.123192984,-0.467952986,0.495645638,-0.402332145,0.455614094,-0.142297633,-0.512094034,0.618033345,-0.175625615,0.050708132
PL7,95.12,66.81,0.79,16.59,4.38,1.79,0.62,0.53,3.58,95.09,-0.947456199,0.171811944,-0.170923668,0.891692273,-0.544946491,-0.71055618,-0.494139857,0.16831928,0.03819489,0.223404791,-0.078000658,0.100660821,0.591233793,0.096862476,0.154960181,0.250485388,-0.553738038,0.504863762,-0.906613914,0.642891967,-0.084302411,-0.005991682,0.579419972,-0.144425693,0.004872812
PL7,95.12,66.81,0.79,16.59,4.38,1.79,0.62,0.53,3.58,95.09,-0.983577825,0.321224298,-0.197582632,1.096872346,-0.794885865,-0.482173575,-0.613216591,-0.188620609,-0.493463437,0.561611453,-0.317231639,-0.151060071,0.638373861,-0.23252407,-0.393084101,0.617416733,-0.533110425,0.688333515,-0.712947542,0.664145172,-0.059920961,-0.576594274,0.328953944,-0.196170276,0.191537421
PL7,95.12,66.81,0.79,16.59,4.38,1.79,0.62,0.53,3.58,95.09,-0.627068157,0.219455255,-0.057879681,0.723546095,-0.858599086,-1.03315472,-0.386225822,-0.272794427,-0.236818783,-0.20222907,-0.099214836,-0.841606323,0.398971957,-0.273575818,-0.853976075,-0.073434892,-0.275649306,0.55991064,-0.306521182,-0.173023942,0.482150382,-0.201040303,0.859008346,-0.287965261,-0.110645994
PS1,92.62,77.7,0.59,9.47,0.51,0.69,0.38,0.35,2.92,92.61,-0.747541527,-0.116448582,-0.40218979,1.160575681,-0.440339326,0.575118022,-0.066163819,-2.044784668,-0.755912218,0.583459926,-0.345094415,-0.772638489,0.647948612,0.06118024,-0.365960088,0.367136056,0.025868233,-0.057769103,-0.259281538,0.420449739,0.97969078,-1.860851539,-1.92134084,0.843165427,-0.292647596
PS1,92.62,77.7,0.59,9.47,0.51,0.69,0.38,0.35,2.92,92.61,-0.701053229,-0.211510426,-0.313681229,1.11683141,-0.325701899,0.533739361,-0.022455853,-1.96641703,-0.841446665,0.618868997,-0.430073996,-0.894038639,0.567725242,-0.235598413,-0.687660813,0.54492187,0.198982545,0.014934066,-0.678480741,0.609639126,1.115841801,-1.825046111,-2.156194421,1.013818807,-0.172700064
PS1,92.62,77.7,0.59,9.47,0.51,0.69,0.38,0.35,2.92,92.61,-0.800109058,-0.177062276,-0.373466912,1.22258759,-0.427327206,0.606686392,-0.048274742,-2.040620646,-0.989566376,0.713314657,-0.475454266,-0.843561686,0.544304722,-0.153904131,-0.431763547,0.296224157,0.232011787,-0.138935985,-0.125762963,0.448917945,0.836286267,-1.891252416,-1.910337321,0.798964944,-0.421114638
PS1,92.62,77.7,0.59,9.47,0.51,0.69,0.38,0.35,2.92,92.61,-0.738512256,-0.183540648,-0.321298081,1.111396777,-0.114354854,0.448241679,-0.142571615,-1.806654457,-0.443477862,0.628560066,-0.374875728,-0.805849583,0.653306657,0.012229019,-0.333010686,0.242855009,0.200680306,0.065739283,-0.497210413,0.712668241,1.143804906,-1.373058456,-1.93163944,1.224191045,-0.619640858
PS1,92.62,77.7,0.59,9.47,0.51,0.69,0.38,0.35,2.92,92.61,-0.719798645,-0.196955519,-0.34038584,1.132100933,-0.208580539,0.295552341,-0.185808694,-1.908601851,-0.603615009,0.644223062,-0.366826822,-1.02509798,0.591666805,0.035696836,-0.487714671,0.028249123,0.293944562,0.023365386,0.100124967,0.349168708,0.811737624,-1.865842846,-1.744559312,0.925408747,-0.6740839
PS4,93.14,78,0.41,9.65,1.27,0.59,0.26,0.68,2.27,93.13,-0.893651667,-0.395166188,-0.118828813,0.820400421,-0.381569057,0.065320726,0.465121542,-0.956855927,-0.023051332,0.796864076,-0.330346351,0.242932842,-0.14202569,0.574441385,0.399176716,-0.402520425,-0.093073264,-0.137599446,-0.755349411,-0.19423234,-0.451863609,-1.233922229,-0.860252146,0.232417859,-0.412966332
PS4,93.14,78,0.41,9.65,1.27,0.59,0.26,0.68,2.27,93.13,-0.800875995,-0.487893576,-0.04292949,0.729359323,-0.208315531,0.010405138,0.657643587,-1.369024629,0.014610008,0.686658357,-0.289684526,0.226503998,-0.122730143,0.811631094,0.527614005,-0.501523605,-0.172230498,-0.384180411,-0.385211845,-0.799331533,-0.791498727,-0.941618969,-0.728250424,0.007004294,-0.736497055
PS4,93.14,78,0.41,9.65,1.27,0.59,0.26,0.68,2.27,93.13,-0.763550504,-0.524917995,0.114693741,0.64702203,0.04761349,-0.267418696,0.628103194,-1.282151118,0.118100596,1.056041837,-0.319789128,0.209276647,0.039083067,0.844387374,0.552511426,-0.600947569,-0.427399828,-0.112798087,-0.7959737,-0.905954781,-0.801011018,-0.673452786,-0.574554855,0.021052566,-0.789834886
PS4,93.14,78,0.41,9.65,1.27,0.59,0.26,0.68,2.27,93.13,-0.746984191,-0.570741761,0.072416056,0.63481644,0.037641013,0.076277125,0.921605834,-1.745042865,-0.281614592,0.827628633,-0.312448209,0.32157269,0.118244074,0.858742629,0.723396607,0.037303439,-0.365477109,-0.455581092,-0.581123736,-0.930283834,-1.362310485,-0.7511295,-0.914685253,0.115326261,-0.892160544
PS4,93.14,78,0.41,9.65,1.27,0.59,0.26,0.68,2.27,93.13,-0.801792923,-0.468572234,0.035396101,0.691217669,0.027223542,-0.069209878,0.578205333,-1.232348425,0.04814963,0.898535965,-0.385606976,0.250126396,-0.150621503,0.654681291,0.274330088,-0.130217202,-0.111604983,-0.196672772,-0.549693264,-0.593007308,-1.12858149,-1.139957261,-0.855015611,0.264666188,-0.674956546
PS5,92.96,84,0.31,5.1,0.77,0.67,0.23,0.12,1.75,92.95,-0.489460365,-0.243876402,0.377885208,0.854187311,0.834643868,0.030881764,0.434486147,-2.902918434,-0.122101135,1.280080983,-0.782236697,-0.115746786,0.305055899,0.526259185,-0.479071307,0.749301171,-0.002176315,-0.11676715,0.030405429,-0.685637202,-0.944892841,-0.763580695,-1.551225823,0.826316336,-1.024310332
PS5,92.96,84,0.31,5.1,0.77,0.67,0.23,0.12,1.75,92.95,-0.580009456,-0.106299116,0.347014816,0.908248984,0.56748285,-0.009856322,0.252858278,-2.228720749,0.034250249,1.219921371,-0.711593031,-0.562564938,0.417616251,0.236617285,-0.418977442,-0.027073973,0.341055015,0.142396731,0.439074788,0.030726676,0.227068125,-0.613447976,-1.356599109,0.97958785,-0.926360145
PS5,92.96,84,0.31,5.1,0.77,0.67,0.23,0.12,1.75,92.95,-0.550937146,0.434246023,0.27948403,0.792660968,0.378464719,0.085503406,0.144661731,-2.091207666,0.485066049,1.931592106,-0.627088894,0.013445373,0.937517777,0.875162306,0.117116527,-0.501460618,-0.350958889,0.532542215,0.598287774,-0.165084968,0.256095816,-1.35265648,-1.20279649,0.376440339,-0.995541819
PS5,92.96,84,0.31,5.1,0.77,0.67,0.23,0.12,1.75,92.95,-0.549264598,-0.144594989,0.267366387,0.891064303,0.538807952,-0.004516082,0.237941524,-2.308658624,0.007056994,1.283911166,-0.664894568,-0.293253575,0.469077154,0.432505454,-0.377040395,0.103235276,0.171697202,0.209252275,0.091595722,0.038101815,0.109882685,-0.975958057,-1.462884704,1.011006695,-1.049184747
PS5,92.96,84,0.31,5.1,0.77,0.67,0.23,0.12,1.75,92.95,-0.513817879,-0.181257014,0.436518303,0.853332385,0.876932949,0.037951261,0.514050179,-2.877490431,0.026327128,1.395667172,-0.62699297,-0.213598531,0.544062492,0.589066212,-0.051815801,0.64241922,-0.158901835,-0.12879142,0.21620149,-0.8169934,-0.801481174,-0.5413803,-1.576999474,0.713853727,-1.174513027
PW1,93.04,51.98,1.02,25.21,9.2,1.2,0.3,0.25,3.78,92.94,-1.10306395,-0.148482154,0.145307236,1.031809286,-1.236280823,-1.287230368,-0.077629309,0.559471091,0.353860754,-0.911041345,0.380760166,-0.183533477,0.109508811,0.564053065,0.034832702,0.603313309,-0.343926982,0.374626994,-1.506645949,0.507134507,-0.487970957,-0.202585388,1.067902642,0.282413493,-0.96613038
PW1,93.04,51.98,1.02,25.21,9.2,1.2,0.3,0.25,3.78,92.94,-1.082988732,-0.046053175,0.290791506,0.891527685,-1.167874746,-1.291899797,0.035301027,0.78540213,0.620391684,-0.916611783,0.510744092,-0.351474063,0.221112684,0.428549207,-0.18016724,0.68762841,-0.335049899,0.480276868,-1.393514166,0.546579834,-0.62937853,-0.168238643,0.902902003,0.369865256,-0.965898143
PW1,93.04,51.98,1.02,25.21,9.2,1.2,0.3,0.25,3.78,92.94,-1.111908587,-0.119920416,0.118468015,1.074071663,-1.227066397,-1.230655945,-0.130571335,0.518246521,0.395509333,-0.969258561,0.420709323,-0.170766857,0.143219142,0.564503039,0.181421975,0.638658057,-0.359840832,0.312529111,-1.468426496,0.54503968,-0.281957079,0.041813681,1.099373134,0.291298715,-1.210887589
PW1,93.04,51.98,1.02,25.21,9.2,1.2,0.3,0.25,3.78,92.94,-1.097601172,-0.111946232,0.175358741,1.058411345,-1.114228739,-1.240430589,-0.126097272,0.473872443,0.52820446,-0.857323067,0.351287122,-0.244614516,0.154088825,0.612851176,0.078493711,0.518516217,-0.366232723,0.397498432,-1.378325074,0.482273524,-0.430192335,-0.112901361,1.105474555,0.189607836,-1.226000217
PW1,93.04,51.98,1.02,25.21,9.2,1.2,0.3,0.25,3.78,92.94,-1.110327637,-0.075858407,0.110501366,1.094045397,-1.163347413,-1.10194705,-0.17583564,0.495018835,0.400705875,-0.946696072,0.423614168,-0.804645066,0.402206092,0.263612986,-0.253729734,0.747535012,-0.381246275,0.521283034,-1.39534236,0.630288936,-0.353152015,-0.16755062,1.009247139,0.129165223,-1.20830832
PW3,94.45,57.44,0.93,22.48,6.54,1.76,0.44,1.09,3.69,94.37,-0.994966737,0.059768522,-0.049180184,0.810659081,-0.69749431,-0.528286031,-0.043824186,0.258658132,0.750011251,-0.159574558,0.276871677,0.083415143,0.270278664,-0.06817724,-0.364639265,0.017226739,-0.197851616,0.361345574,-0.278243377,0.169091345,-0.854198709,-0.43573131,0.679445278,-0.163192784,-1.154981156
PW3,94.45,57.44,0.93,22.48,6.54,1.76,0.44,1.09,3.69,94.37,-0.973402588,0.101512159,-0.061278655,0.806780365,-0.838509976,-0.551668895,0.040886842,0.193658626,0.912607292,-0.507827901,0.379322243,0.112589936,0.491518821,0.141565701,-0.272957203,0.080412588,-0.340558755,0.308481153,-0.508222241,0.244746097,-0.690988563,-0.233285839,0.833845403,-0.121474601,-1.38494529
PW3,94.45,57.44,0.93,22.48,6.54,1.76,0.44,1.09,3.69,94.37,-0.934915926,0.109927774,-0.031139595,0.741724978,-0.700363717,-0.625292664,-0.02218903,0.206504879,0.878514888,-0.162539807,0.278764502,0.121880487,0.441825623,0.103104882,-0.481598018,0.000964628,-0.312813679,0.461320929,-0.33781248,0.148976971,-1.027427348,-0.609233568,0.81608245,-0.162858202,-1.237821017
PW3,94.45,57.44,0.93,22.48,6.54,1.76,0.44,1.09,3.69,94.37,-0.979709335,0.079751342,-0.18372653,0.761064438,-0.820674853,-0.374368849,0.0272972,0.247909532,0.795362241,-0.321569444,0.17642682,0.2950821,0.155874086,0.005176625,-0.293194863,-0.058243168,-0.072145797,0.184150301,-0.078487546,0.139026825,-0.882531113,-0.34569658,0.838470763,-0.119507501,-1.446745496
PW3,94.45,57.44,0.93,22.48,6.54,1.76,0.44,1.09,3.69,94.37,-0.919473401,0.050202961,-0.246340293,0.695724413,-0.545965312,-0.547269856,-0.215801848,0.359870006,0.787175015,-0.167085303,0.241199068,0.143066078,0.30825783,-0.081086657,-0.407542787,0.055163169,-0.177022027,0.317952371,-0.172620136,0.183231313,-0.864639696,-0.298210252,0.943072324,0.015382122,-1.487084577
PW5,91.96,55.34,0.96,22.08,7.14,1.68,0.53,0.88,3.2,91.81,-1.038839337,0.142680262,-0.14059721,0.884645863,-0.727595377,-0.57802283,-0.27628084,0.505431639,0.833422226,-0.480321383,0.463622768,-0.011389794,0.514359822,-0.408218801,-0.50761595,0.721668387,-0.229742618,0.365330205,-0.972602584,0.605347927,-0.57196897,0.122602044,0.756641637,0.192003059,-1.355972621
PW5,91.96,55.34,0.96,22.08,7.14,1.68,0.53,0.88,3.2,91.81,-1.020310751,0.075738244,-0.11270283,0.839467676,-0.859242773,-0.492556028,-0.003132044,0.224008177,0.745509388,-0.386285463,0.517027885,0.134907147,0.583853868,-0.174443743,-0.270880212,0.227640808,-0.347990702,0.167355114,-0.688397283,0.135209462,-0.822299626,-0.154837483,0.776517369,-0.098971994,-1.350110973
